step_time,reward,total_stopped,total_wait_time
6940.0,0.79,8,289.0
6945.0,0.14000000000000012,9,275.0
6950.0,0.009999999999999787,5,274.0
6955.0,0.040000000000000036,6,270.0
6960.0,-0.31999999999999984,7,302.0
6965.0,-0.48,10,350.0
6970.0,-0.5999999999999996,12,410.0
6975.0,-0.29000000000000004,10,439.0
6980.0,-0.34000000000000075,10,473.0
6985.0,-0.5399999999999991,12,527.0
6990.0,0.2699999999999996,6,500.0
6995.0,0.6699999999999999,4,433.0
7000.0,-0.33999999999999986,9,467.0
7005.0,-0.6600000000000001,14,533.0
7010.0,-0.7299999999999995,16,606.0
7015.0,-0.8000000000000007,16,686.0
7020.0,2.54,12,432.0
7025.0,1.6600000000000001,13,266.0
7030.0,-0.54,12,320.0
7035.0,-0.73,16,393.0
7040.0,-0.8799999999999994,18,481.0
7045.0,-0.9500000000000002,20,576.0
7050.0,-1.0,20,676.0
7055.0,0.21999999999999975,18,654.0
7060.0,1.7199999999999998,10,482.0
7065.0,0.040000000000000036,10,478.0
7070.0,-0.7299999999999995,20,551.0
7075.0,-0.9900000000000002,20,650.0
7080.0,-1.0099999999999998,21,751.0
7085.0,-1.0899999999999999,22,860.0
7090.0,-1.0999999999999996,22,970.0
7095.0,0.7899999999999991,18,891.0
7100.0,2.38,12,653.0
7105.0,1.2600000000000007,12,527.0
7110.0,1.3999999999999995,9,387.0
7115.0,-0.020000000000000018,12,389.0
7120.0,-0.7200000000000002,18,461.0
7125.0,-0.8999999999999995,18,551.0
7130.0,-0.9900000000000002,21,650.0
7135.0,-0.9699999999999998,20,747.0
7140.0,-0.9900000000000011,21,846.0
7145.0,-1.3199999999999985,28,978.0
7150.0,-1.25,26,1103.0
7155.0,-1.4100000000000001,30,1244.0
7160.0,0.11999999999999922,24,1232.0
7165.0,1.3599999999999994,18,1096.0
7170.0,1.3600000000000012,17,960.0
7175.0,-0.9299999999999997,22,1053.0
7180.0,-1.4100000000000001,30,1194.0
7185.0,-1.5600000000000005,32,1350.0
7190.0,1.0299999999999994,28,1247.0
7195.0,3.0,20,947.0
7200.0,-0.22999999999999865,23,970.0
7205.0,-1.4400000000000013,31,1114.0
7210.0,-0.4599999999999991,28,1160.0
7215.0,0.2599999999999998,27,1134.0
7220.0,0.6199999999999992,26,1072.0
7225.0,1.4900000000000002,26,923.0
7230.0,0.21000000000000085,26,902.0
7235.0,-0.21000000000000085,25,923.0
7240.0,-0.17999999999999972,22,941.0
7245.0,-0.6799999999999997,21,1009.0
7250.0,-1.08,28,1117.0
7255.0,-0.6199999999999992,27,1179.0
7260.0,-1.4700000000000006,30,1326.0
7265.0,0.6799999999999997,26,1258.0
7270.0,2.5999999999999996,19,998.0
7275.0,0.08999999999999986,15,989.0
7280.0,-0.9199999999999999,20,1081.0
7285.0,-1.2299999999999986,28,1204.0
7290.0,-1.6800000000000015,37,1372.0
7295.0,-0.5800000000000001,35,1430.0
7300.0,0.6300000000000008,25,1367.0
7305.0,-0.40000000000000036,23,1407.0
7310.0,-1.0399999999999991,29,1511.0
7315.0,-1.6500000000000021,36,1676.0
7320.0,-1.879999999999999,38,1864.0
7325.0,-0.6899999999999977,38,1933.0
7330.0,0.16999999999999815,30,1916.0
7335.0,-0.14999999999999858,30,1931.0
7340.0,1.4100000000000001,27,1790.0
7345.0,3.7799999999999994,22,1412.0
7350.0,1.209999999999999,16,1291.0
7355.0,-0.8699999999999992,19,1378.0
7360.0,-0.5,23,1428.0
7365.0,-0.5400000000000009,29,1482.0
7370.0,-1.5399999999999991,35,1636.0
7375.0,-1.8500000000000014,38,1821.0
7380.0,-1.4699999999999989,36,1968.0
7385.0,-1.2899999999999991,34,2097.0
7390.0,-0.370000000000001,32,2134.0
7395.0,0.6999999999999993,31,2064.0
7400.0,-1.3399999999999999,32,2198.0
7405.0,-1.6400000000000006,35,2362.0
7410.0,-1.7899999999999991,37,2541.0
7415.0,-1.9400000000000013,39,2735.0
7420.0,1.4100000000000001,35,2594.0
7425.0,4.280000000000001,27,2166.0
7430.0,-0.28000000000000114,21,2194.0
7435.0,-0.18999999999999773,20,2213.0
7440.0,-0.4499999999999993,20,2258.0
7445.0,-0.5200000000000031,24,2310.0
7450.0,-1.4399999999999977,31,2454.0
7455.0,-1.7300000000000004,36,2627.0
7460.0,-1.8599999999999994,38,2813.0
7465.0,-1.5800000000000018,36,2971.0
7470.0,-1.5999999999999979,38,3131.0
7475.0,-1.9600000000000044,40,3327.0
7480.0,-2.029999999999994,42,3530.0
7485.0,-2.1700000000000017,44,3747.0
7490.0,-1.8000000000000043,40,3927.0
7495.0,-1.8699999999999974,40,4114.0
7500.0,2.1000000000000014,34,3904.0
7505.0,5.939999999999998,32,3310.0
7510.0,0.5399999999999991,22,3256.0
7515.0,-0.9399999999999977,20,3350.0
7520.0,-0.6400000000000006,19,3414.0
7525.0,-0.990000000000002,25,3513.0
7530.0,-1.4399999999999977,31,3657.0
7535.0,-1.759999999999998,39,3833.0
7540.0,-1.9500000000000028,39,4028.0
7545.0,-1.8299999999999983,39,4211.0
7550.0,-1.9500000000000028,39,4406.0
7555.0,-2.0,41,4606.0
7560.0,-2.049999999999997,41,4811.0
7565.0,-2.0799999999999983,43,5019.0
7570.0,2.4299999999999997,38,4776.0
7575.0,6.579999999999998,33,4118.0
7580.0,3.3200000000000003,24,3786.0
7585.0,0.5899999999999963,22,3727.0
7590.0,-0.5799999999999983,18,3785.0
7595.0,-0.7100000000000009,24,3856.0
7600.0,2.8500000000000014,24,3571.0
7605.0,6.57,22,2914.0
7610.0,0.9100000000000001,16,2823.0
7615.0,-0.8399999999999999,18,2907.0
7620.0,0.05000000000000071,15,2902.0
7625.0,0.19000000000000128,20,2883.0
7630.0,-1.0800000000000018,29,2991.0
7635.0,-1.5799999999999983,33,3149.0
7640.0,-1.7100000000000044,36,3320.0
7645.0,2.4100000000000037,31,3079.0
7650.0,5.969999999999999,29,2482.0
7655.0,-1.1999999999999993,24,2602.0
7660.0,-1.1999999999999993,24,2722.0
7665.0,-0.9000000000000021,24,2812.0
7670.0,-1.25,33,2937.0
7675.0,-1.8299999999999983,39,3120.0
7680.0,-2.1800000000000033,44,3338.0
7685.0,-0.9699999999999989,40,3435.0
7690.0,-0.14999999999999858,35,3450.0
7695.0,-1.4200000000000017,37,3592.0
7700.0,-2.059999999999995,44,3798.0
7705.0,-2.260000000000005,46,4024.0
7710.0,-2.3500000000000014,47,4259.0
7715.0,-2.3999999999999986,48,4499.0
7720.0,-1.4600000000000009,47,4645.0
7725.0,-0.7899999999999991,42,4724.0
7730.0,2.8900000000000006,40,4435.0
7735.0,7.350000000000001,35,3700.0
7740.0,10.21,29,2679.0
7745.0,5.16,20,2163.0
7750.0,1.7399999999999984,18,1989.0
7755.0,-1.120000000000001,27,2101.0
7760.0,1.0700000000000003,28,1994.0
7765.0,2.7900000000000027,25,1715.0
7770.0,3.769999999999998,25,1338.0
7775.0,1.9400000000000013,25,1144.0
7780.0,0.6399999999999988,23,1080.0
7785.0,1.6400000000000006,17,916.0
7790.0,0.5700000000000003,16,859.0
7795.0,1.5700000000000003,19,702.0
7800.0,-0.7200000000000006,26,774.0
7805.0,-0.019999999999999574,24,776.0
7810.0,-0.22000000000000064,21,798.0
7815.0,-0.5499999999999989,21,853.0
7820.0,-1.1000000000000014,23,963.0
7825.0,-1.1499999999999986,23,1078.0
7830.0,0.6600000000000001,22,1012.0
7835.0,3.1599999999999993,12,696.0
7840.0,-0.4400000000000004,9,740.0
7845.0,-0.5800000000000001,15,798.0
7850.0,0.6800000000000006,16,730.0
7855.0,2.0300000000000002,12,527.0
7860.0,1.3399999999999994,8,393.0
7865.0,-0.6299999999999994,18,456.0
7870.0,0.0,18,456.0
7875.0,0.8799999999999994,14,368.0
7880.0,-0.7899999999999996,17,447.0
7885.0,-1.0899999999999999,25,556.0
7890.0,-0.7600000000000007,23,632.0
7895.0,-0.7599999999999998,26,708.0
7900.0,-0.5099999999999998,21,759.0
7905.0,0.1200000000000001,16,747.0
7910.0,0.1200000000000001,18,735.0
7915.0,-0.9299999999999997,20,828.0
7920.0,-1.17,25,945.0
7925.0,-0.8500000000000014,21,1030.0
7930.0,-0.7099999999999991,20,1101.0
7935.0,-0.4800000000000004,23,1149.0
7940.0,-1.2300000000000004,25,1272.0
7945.0,-1.3899999999999988,29,1411.0
7950.0,1.08,23,1303.0
7955.0,3.2699999999999996,17,976.0
7960.0,0.7599999999999998,11,900.0
7965.0,-0.7100000000000009,16,971.0
7970.0,-1.049999999999999,23,1076.0
7975.0,-1.3399999999999999,29,1210.0
7980.0,-0.5500000000000007,26,1265.0
7985.0,0.3100000000000005,21,1234.0
7990.0,-0.9900000000000002,25,1333.0
7995.0,-1.4299999999999997,30,1476.0
8000.0,1.0399999999999991,25,1372.0
8005.0,3.1900000000000013,18,1053.0
8010.0,1.799999999999999,12,873.0
8015.0,0.41000000000000014,12,832.0
8020.0,-0.6199999999999992,19,894.0
8025.0,-1.0300000000000011,27,997.0
8030.0,0.5600000000000005,24,941.0
8035.0,2.2,14,721.0
8040.0,0.5800000000000001,11,663.0
8045.0,-0.8899999999999997,22,752.0
8050.0,-1.0500000000000007,25,857.0
8055.0,-1.2899999999999991,29,986.0
8060.0,-0.41999999999999993,26,1028.0
8065.0,0.47999999999999865,20,980.0
8070.0,1.1900000000000013,16,861.0
8075.0,2.1799999999999997,12,643.0
8080.0,0.04999999999999982,12,638.0
8085.0,0.07000000000000028,16,631.0
8090.0,-0.75,21,706.0
8095.0,0.4299999999999997,19,663.0
8100.0,2.1899999999999995,13,444.0
8105.0,1.3500000000000005,9,309.0
8110.0,0.5899999999999999,11,250.0
8115.0,0.20000000000000018,10,230.0
8120.0,0.13999999999999968,11,216.0
8125.0,-0.04999999999999982,8,221.0
8130.0,0.1299999999999999,9,208.0
8135.0,0.6900000000000002,9,139.0
8140.0,-0.5700000000000001,13,196.0
8145.0,-0.6499999999999999,13,261.0
8150.0,-0.7400000000000002,18,335.0
8155.0,-0.04999999999999982,15,340.0
8160.0,0.6799999999999997,12,272.0
8165.0,0.020000000000000018,10,270.0
8170.0,0.20999999999999996,11,249.0
8175.0,-0.44999999999999973,13,294.0
8180.0,-0.73,15,367.0
8185.0,0.029999999999999805,13,364.0
8190.0,0.3600000000000003,13,328.0
8195.0,-0.56,16,384.0
8200.0,-0.9299999999999997,20,477.0
8205.0,-0.7000000000000002,17,547.0
8210.0,-0.6600000000000001,17,613.0
8215.0,-0.9699999999999998,20,710.0
8220.0,-1.0099999999999998,21,811.0
8225.0,-1.3399999999999999,28,945.0
8230.0,-0.26000000000000156,23,971.0
8235.0,0.8600000000000012,18,885.0
8240.0,1.21,15,764.0
8245.0,2.55,14,509.0
8250.0,0.2999999999999998,17,479.0
8255.0,-1.04,23,583.0
8260.0,-0.3099999999999996,23,614.0
8265.0,0.23999999999999932,18,590.0
8270.0,0.09000000000000075,17,581.0
8275.0,0.6399999999999997,16,517.0
8280.0,-0.5200000000000005,19,569.0
8285.0,-1.1499999999999995,25,684.0
8290.0,-0.8200000000000003,21,766.0
8295.0,-0.9499999999999993,26,861.0
8300.0,-1.3800000000000008,29,999.0
8305.0,0.46000000000000085,24,953.0
8310.0,2.1099999999999994,19,742.0
8315.0,0.3700000000000001,21,705.0
8320.0,-0.6600000000000001,22,771.0
8325.0,-1.1700000000000008,24,888.0
8330.0,-0.9499999999999993,24,983.0
8335.0,-1.3200000000000003,27,1115.0
8340.0,-1.3699999999999992,28,1252.0
8345.0,-1.5099999999999998,31,1403.0
8350.0,-1.5500000000000007,31,1558.0
8355.0,-1.7299999999999986,35,1731.0
8360.0,-1.7600000000000016,36,1907.0
8365.0,-0.6400000000000006,33,1971.0
8370.0,0.03999999999999915,34,1967.0
8375.0,1.0600000000000023,31,1861.0
8380.0,3.0700000000000003,27,1554.0
8385.0,0.6599999999999984,16,1488.0
8390.0,-0.14999999999999858,15,1503.0
8395.0,-0.2400000000000002,17,1527.0
8400.0,-0.8000000000000007,23,1607.0
8405.0,-1.3099999999999987,30,1738.0
8410.0,-1.5400000000000027,32,1892.0
8415.0,-1.6799999999999997,34,2060.0
8420.0,-0.6499999999999986,34,2125.0
8425.0,-1.6999999999999993,34,2295.0
8430.0,-1.2800000000000011,35,2423.0
8435.0,-1.8000000000000007,36,2603.0
8440.0,1.2600000000000016,36,2477.0
8445.0,4.050000000000001,29,2072.0
8450.0,0.5999999999999979,21,2012.0
8455.0,-0.7099999999999973,17,2083.0
8460.0,-0.9000000000000021,20,2173.0
8465.0,-0.7100000000000009,25,2244.0
8470.0,-1.4199999999999982,31,2386.0
8475.0,1.3499999999999979,33,2251.0
8480.0,3.84,26,1867.0
8485.0,0.9400000000000013,16,1773.0
8490.0,-0.09999999999999787,15,1783.0
8495.0,1.6499999999999986,16,1618.0
8500.0,4.619999999999999,13,1156.0
8505.0,3.5,10,806.0
8510.0,1.0100000000000007,6,705.0
8515.0,0.20000000000000018,13,685.0
8520.0,-0.3700000000000001,16,722.0
8525.0,-0.830000000000001,24,805.0
8530.0,-1.33,27,938.0
8535.0,0.5500000000000007,23,883.0
8540.0,2.8499999999999996,15,598.0
8545.0,0.03000000000000025,8,595.0
8550.0,-0.5499999999999998,12,650.0
8555.0,0.46999999999999975,14,603.0
8560.0,1.25,12,478.0
8565.0,0.7200000000000006,10,406.0
8570.0,0.4299999999999997,8,363.0
8575.0,0.7599999999999998,10,287.0
8580.0,0.1499999999999999,9,272.0
8585.0,0.22999999999999998,13,249.0
8590.0,-0.43999999999999995,10,293.0
8595.0,-0.6499999999999999,19,358.0
8600.0,-0.5499999999999998,14,413.0
8605.0,-0.16999999999999993,12,430.0
8610.0,0.2599999999999998,10,404.0
8615.0,0.6299999999999999,9,341.0
8620.0,-0.21999999999999975,11,363.0
8625.0,1.63,11,200.0
8630.0,0.29000000000000004,12,171.0
8635.0,-0.030000000000000027,9,174.0
8640.0,0.47,6,127.0
8645.0,0.25,7,102.0
8650.0,0.06000000000000005,8,96.0
8655.0,-0.07000000000000006,7,103.0
8660.0,-0.29000000000000004,11,132.0
8665.0,0.13000000000000012,9,119.0
8670.0,0.25,8,94.0
8675.0,-0.40000000000000013,9,134.0
8680.0,-0.08999999999999986,5,143.0
8685.0,-0.030000000000000027,5,146.0
8690.0,0.42999999999999994,4,103.0
8695.0,-0.3799999999999999,9,141.0
8700.0,-0.53,11,194.0
8705.0,0.4099999999999999,8,153.0
8710.0,0.44999999999999996,8,108.0
8715.0,-0.030000000000000027,6,111.0
8720.0,-0.18999999999999995,7,130.0
8725.0,-0.3799999999999999,8,168.0
8730.0,0.18999999999999995,11,149.0
8735.0,0.48,9,101.0
8740.0,-0.21999999999999997,9,123.0
8745.0,-0.42999999999999994,9,166.0
8750.0,0.33999999999999986,5,132.0
8755.0,0.30000000000000004,6,102.0
8760.0,0.14,4,88.0
8765.0,-0.09999999999999998,7,98.0
8770.0,-0.27,6,125.0
8775.0,-0.25,7,150.0
8780.0,0.66,8,84.0
8785.0,-0.4,8,124.0
8790.0,-0.5700000000000001,12,181.0
8795.0,-0.1399999999999999,8,195.0
8800.0,-0.4099999999999999,13,236.0
8805.0,-0.6100000000000003,12,297.0
8810.0,-0.6499999999999999,14,362.0
8815.0,-0.7999999999999998,16,442.0
8820.0,-0.8799999999999999,18,530.0
8825.0,-0.41999999999999993,18,572.0
8830.0,-0.9900000000000002,20,671.0
8835.0,-1.0200000000000005,22,773.0
8840.0,-1.1899999999999995,24,892.0
8845.0,-1.2300000000000004,26,1015.0
8850.0,-0.5399999999999991,22,1069.0
8855.0,-0.16999999999999993,21,1086.0
8860.0,-0.9800000000000004,22,1184.0
8865.0,1.0600000000000005,18,1078.0
8870.0,2.9899999999999993,12,779.0
8875.0,3.63,10,416.0
8880.0,-0.1899999999999995,6,435.0
8885.0,-0.39000000000000057,13,474.0
8890.0,-0.4299999999999997,18,517.0
8895.0,-1.0499999999999998,22,622.0
8900.0,0.3799999999999999,18,584.0
8905.0,1.5899999999999999,11,425.0
8910.0,0.31000000000000005,14,394.0
8915.0,-0.8000000000000003,18,474.0
8920.0,-0.22999999999999954,21,497.0
8925.0,0.39999999999999947,14,457.0
8930.0,-0.23999999999999932,14,481.0
8935.0,-0.4800000000000004,20,529.0
8940.0,-1.1100000000000003,23,640.0
8945.0,-1.2799999999999994,28,768.0
8950.0,-1.2699999999999996,26,895.0
8955.0,-1.3900000000000006,29,1034.0
8960.0,-0.5,25,1084.0
8965.0,0.3000000000000007,18,1054.0
8970.0,1.049999999999999,16,949.0
8975.0,2.59,13,690.0
8980.0,2.7600000000000007,13,414.0
8985.0,-0.9000000000000004,20,504.0
8990.0,-1.1600000000000001,26,620.0
8995.0,-0.41999999999999993,23,662.0
9000.0,0.0600000000000005,20,656.0
9005.0,-1.0200000000000005,23,758.0
9010.0,-1.2799999999999994,26,886.0
9015.0,0.09999999999999964,26,876.0
9020.0,1.42,19,734.0
9025.0,-0.23000000000000043,17,757.0
9030.0,-1.08,25,865.0
9035.0,-0.23000000000000043,27,888.0
9040.0,0.16000000000000014,27,872.0
9045.0,-0.1999999999999993,24,892.0
9050.0,0.5299999999999994,19,839.0
9055.0,-1.2699999999999996,28,966.0
9060.0,-1.5399999999999991,32,1120.0
9065.0,-0.9600000000000009,30,1216.0
9070.0,-0.5700000000000003,28,1273.0
9075.0,-1.2699999999999996,29,1400.0
9080.0,0.6699999999999999,23,1333.0
9085.0,2.6500000000000004,18,1068.0
9090.0,-0.8100000000000005,16,1149.0
9095.0,-0.8900000000000006,19,1238.0
9100.0,-0.8999999999999986,25,1328.0
9105.0,-1.5600000000000005,34,1484.0
9110.0,-1.5300000000000011,33,1637.0
9115.0,-1.7300000000000004,35,1810.0
9120.0,-1.7699999999999996,37,1987.0
9125.0,-2.0599999999999987,42,2193.0
9130.0,-2.1400000000000006,43,2407.0
9135.0,0.28999999999999915,41,2378.0
9140.0,2.5700000000000003,33,2121.0
9145.0,-0.5299999999999976,27,2174.0
9150.0,-1.370000000000001,27,2311.0
9155.0,0.5899999999999999,27,2252.0
9160.0,2.099999999999998,33,2042.0
9165.0,-0.5499999999999972,29,2097.0
9170.0,-1.5700000000000003,34,2254.0
9175.0,-1.8800000000000026,40,2442.0
9180.0,0.7300000000000004,42,2369.0
9185.0,4.640000000000001,38,1905.0
9190.0,0.129999999999999,33,1892.0
9195.0,1.5300000000000011,33,1739.0
9200.0,1.58,29,1581.0
9205.0,-0.8800000000000008,31,1669.0
9210.0,-1.7300000000000004,37,1842.0
9215.0,-2.039999999999999,44,2046.0
9220.0,-0.4299999999999997,45,2089.0
9225.0,1.25,35,1964.0
9230.0,1.3500000000000014,40,1829.0
9235.0,-0.46000000000000085,38,1875.0
9240.0,0.629999999999999,34,1812.0
9245.0,-0.9100000000000001,32,1903.0
9250.0,-1.6600000000000001,36,2069.0
9255.0,-0.8499999999999979,38,2154.0
9260.0,0.14000000000000057,34,2140.0
9265.0,-1.2700000000000031,37,2267.0
9270.0,-2.0299999999999976,44,2470.0
9275.0,-2.370000000000001,52,2707.0
9280.0,-2.6900000000000013,55,2976.0
9285.0,-1.4799999999999969,49,3124.0
9290.0,-0.43000000000000327,43,3167.0
9295.0,-0.17999999999999972,39,3185.0
9300.0,-1.2999999999999972,45,3315.0
9305.0,-2.1600000000000037,47,3531.0
9310.0,1.6600000000000037,42,3365.0
9315.0,6.34,35,2731.0
9320.0,3.6199999999999974,27,2369.0
9325.0,-0.07000000000000028,28,2376.0
9330.0,-1.5499999999999972,34,2531.0
9335.0,0.3299999999999983,36,2498.0
9340.0,1.7899999999999991,30,2319.0
9345.0,1.0300000000000011,32,2216.0
9350.0,-0.6799999999999997,33,2284.0
9355.0,-1.8399999999999999,39,2468.0
9360.0,-1.4200000000000017,35,2610.0
9365.0,-1.4699999999999989,37,2757.0
9370.0,-1.9299999999999997,39,2950.0
9375.0,-2.0,42,3150.0
9380.0,-2.240000000000002,47,3374.0
9385.0,1.3200000000000003,43,3242.0
9390.0,6.130000000000003,35,2629.0
9395.0,-0.08000000000000185,29,2637.0
9400.0,-1.379999999999999,28,2775.0
9405.0,-0.0799999999999983,27,2783.0
9410.0,0.8399999999999999,24,2699.0
9415.0,2.59,28,2440.0
9420.0,4.32,32,2008.0
9425.0,2.1999999999999993,23,1788.0
9430.0,0.259999999999998,17,1762.0
9435.0,1.8600000000000012,21,1576.0
9440.0,3.4800000000000004,15,1228.0
9445.0,0.08000000000000007,18,1220.0
9450.0,-1.1500000000000004,26,1335.0
9455.0,-1.58,36,1493.0
9460.0,-1.6000000000000014,37,1653.0
9465.0,-1.8499999999999979,43,1838.0
9470.0,0.11999999999999744,38,1826.0
9475.0,1.9700000000000024,30,1629.0
9480.0,0.5299999999999994,22,1576.0
9485.0,2.17,17,1359.0
9490.0,-1.0099999999999998,22,1460.0
9495.0,-1.459999999999999,34,1606.0
9500.0,-1.610000000000003,39,1767.0
9505.0,-1.9199999999999982,45,1959.0
9510.0,-0.10000000000000142,40,1969.0
9515.0,1.4700000000000024,34,1822.0
9520.0,0.3099999999999987,29,1791.0
9525.0,2.130000000000001,25,1578.0
9530.0,2.5599999999999987,22,1322.0
9535.0,-0.8899999999999988,26,1411.0
9540.0,-1.2700000000000014,34,1538.0
9545.0,0.040000000000000924,34,1534.0
9550.0,1.4499999999999993,31,1389.0
9555.0,0.02000000000000135,21,1387.0
9560.0,0.9699999999999989,18,1290.0
9565.0,-0.7400000000000002,21,1364.0
9570.0,-1.3099999999999987,34,1495.0
9575.0,-0.7800000000000011,40,1573.0
9580.0,-2.0700000000000003,42,1780.0
9585.0,-2.1400000000000006,44,1994.0
9590.0,-2.289999999999999,48,2223.0
9595.0,-0.17999999999999972,44,2241.0
9600.0,2.9499999999999993,36,1946.0
9605.0,2.6700000000000017,28,1679.0
9610.0,0.379999999999999,21,1641.0
9615.0,2.7200000000000006,18,1369.0
9620.0,-0.9100000000000001,21,1460.0
9625.0,-1.2699999999999996,30,1587.0
9630.0,-0.9599999999999991,35,1683.0
9635.0,-2.0100000000000016,42,1884.0
9640.0,-0.14999999999999858,39,1899.0
9645.0,1.629999999999999,31,1736.0
9650.0,2.4499999999999993,25,1491.0
9655.0,-1.2300000000000004,25,1614.0
9660.0,-1.509999999999998,33,1765.0
9665.0,-0.5800000000000018,35,1823.0
9670.0,0.3500000000000014,32,1788.0
9675.0,-1.1700000000000017,31,1905.0
9680.0,-1.8099999999999987,39,2086.0
9685.0,-1.6600000000000001,42,2252.0
9690.0,-2.129999999999999,43,2465.0
9695.0,0.5599999999999987,37,2409.0
9700.0,4.219999999999999,34,1987.0
9705.0,3.740000000000002,28,1613.0
9710.0,-0.9700000000000024,19,1710.0
9715.0,-0.8099999999999987,22,1791.0
9720.0,-1.3900000000000006,31,1930.0
9725.0,-1.7699999999999996,38,2107.0
9730.0,-2.129999999999999,46,2320.0
9735.0,-0.010000000000001563,44,2321.0
9740.0,1.9299999999999997,37,2128.0
9745.0,-1.4299999999999997,29,2271.0
9750.0,-1.3200000000000003,30,2403.0
9755.0,0.4200000000000017,33,2361.0
9760.0,2.780000000000001,29,2083.0
9765.0,0.8699999999999974,24,1996.0
9770.0,2.870000000000001,25,1709.0
9775.0,-0.3000000000000007,24,1739.0
9780.0,-1.25,29,1864.0
9785.0,0.4800000000000004,27,1816.0
9790.0,2.5299999999999994,28,1563.0
9795.0,0.7600000000000016,23,1487.0
9800.0,2.3199999999999985,21,1255.0
9805.0,2.4800000000000004,19,1007.0
9810.0,-0.9499999999999993,21,1102.0
9815.0,-1.2200000000000006,28,1224.0
9820.0,-1.6199999999999992,36,1386.0
9825.0,-1.5600000000000005,39,1542.0
9830.0,-2.08,42,1750.0
9835.0,-0.010000000000001563,38,1751.0
9840.0,1.7100000000000009,30,1580.0
9845.0,2.2300000000000004,26,1357.0
9850.0,0.7100000000000009,29,1286.0
9855.0,-1.3100000000000005,29,1417.0
9860.0,-1.4399999999999995,34,1561.0
9865.0,-1.1600000000000001,31,1677.0
9870.0,-0.7699999999999996,29,1754.0
9875.0,0.7699999999999996,26,1677.0
9880.0,3.59,24,1318.0
9885.0,-0.9600000000000009,17,1414.0
9890.0,-0.8300000000000001,19,1497.0
9895.0,-1.040000000000001,24,1601.0
9900.0,-0.9499999999999993,29,1696.0
9905.0,-1.6999999999999993,37,1866.0
9910.0,-1.0500000000000007,33,1971.0
9915.0,-0.6699999999999982,35,2038.0
9920.0,1.0299999999999976,31,1935.0
9925.0,3.0100000000000016,26,1634.0
9930.0,-0.8099999999999987,18,1715.0
9935.0,-0.5700000000000003,15,1772.0
9940.0,-0.9200000000000017,22,1864.0
9945.0,-1.3000000000000007,28,1994.0
9950.0,-1.6999999999999993,37,2164.0
9955.0,-1.1899999999999977,40,2283.0
9960.0,-0.8900000000000006,37,2372.0
9965.0,0.879999999999999,35,2284.0
9970.0,3.5100000000000016,28,1933.0
9975.0,0.35999999999999943,22,1897.0
9980.0,-0.41000000000000014,17,1938.0
9985.0,-0.9100000000000001,22,2029.0
9990.0,-1.490000000000002,33,2178.0
9995.0,-1.8200000000000003,39,2360.0
10000.0,0.6300000000000026,41,2297.0
10005.0,3.1799999999999997,33,1979.0
10010.0,2.009999999999998,22,1778.0
10015.0,0.8900000000000006,18,1689.0
10020.0,1.2400000000000002,18,1565.0
10025.0,2.700000000000001,21,1295.0
10030.0,-0.040000000000000924,19,1299.0
10035.0,-1.129999999999999,24,1412.0
10040.0,-1.3900000000000006,30,1551.0
10045.0,0.1899999999999995,32,1532.0
10050.0,2.24,29,1308.0
10055.0,1.6899999999999995,23,1139.0
10060.0,0.4800000000000004,21,1091.0
10065.0,1.6500000000000004,19,926.0
10070.0,-0.620000000000001,24,988.0
10075.0,-1.5099999999999998,35,1139.0
10080.0,-1.9299999999999997,42,1332.0
10085.0,-0.5399999999999991,37,1386.0
10090.0,0.3099999999999987,37,1355.0
10095.0,-0.3099999999999987,35,1386.0
10100.0,0.7699999999999996,32,1309.0
10105.0,0.2400000000000002,23,1285.0
10110.0,1.5399999999999991,20,1131.0
10115.0,-0.16000000000000014,22,1147.0
10120.0,-0.379999999999999,33,1185.0
10125.0,-0.11000000000000121,32,1196.0
10130.0,0.870000000000001,26,1109.0
10135.0,0.7200000000000006,18,1037.0
10140.0,1.3399999999999999,16,903.0
10145.0,0.9299999999999997,19,810.0
10150.0,-0.5899999999999999,25,869.0
10155.0,-0.8200000000000003,25,951.0
10160.0,-0.9299999999999997,27,1044.0
10165.0,-0.030000000000001137,27,1047.0
10170.0,-1.5599999999999987,34,1203.0
10175.0,0.10999999999999943,29,1192.0
10180.0,1.959999999999999,23,996.0
10185.0,-0.21999999999999886,17,1018.0
10190.0,-0.9199999999999999,20,1110.0
10195.0,-1.2100000000000009,26,1231.0
10200.0,-0.8599999999999994,31,1317.0
10205.0,-1.0700000000000003,35,1424.0
10210.0,0.15000000000000036,31,1409.0
10215.0,1.7699999999999996,24,1232.0
10220.0,0.370000000000001,13,1195.0
10225.0,1.6499999999999986,8,1030.0
10230.0,1.4700000000000006,10,883.0
10235.0,2.0999999999999996,13,673.0
10240.0,0.25,9,648.0
10245.0,0.4300000000000006,15,605.0
10250.0,-0.5800000000000001,18,663.0
10255.0,-1.12,27,775.0
10260.0,-1.1300000000000008,26,888.0
10265.0,-1.0,27,988.0
10270.0,-1.3399999999999999,27,1122.0
10275.0,-1.42,31,1264.0
10280.0,-1.42,29,1406.0
10285.0,-1.5,31,1556.0
10290.0,-1.549999999999999,31,1711.0
10295.0,-1.629999999999999,34,1874.0
10300.0,0.6799999999999997,30,1806.0
10305.0,2.889999999999999,22,1517.0
10310.0,-1.0000000000000018,22,1617.0
10315.0,-1.0699999999999967,21,1724.0
10320.0,-1.0300000000000011,24,1827.0
