Time AverageEpRet StdEpRet MaxEpRet MinEpRet	 EpLen meanHE SDHE SDLP SDspeed	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Miles
0	-511.62775	84.539696	-427.62473	-651.3528	1000.0	-0.004301861	0.67693806	1.7030177	-1.7387494	4000	3.2067298e-08	2364.1062	-0.020863779	-892.2085	5.4874845	0.015609034	0.20225	3.0	5.1290106773376465
1	-656.43176	299.84836	-469.3342	-1175.0771	1000.0	-10.355877	3.8925421	5.3252597	-14.134925	8000	-3.8504602e-08	3991.6284	-0.017867183	-1126.199	5.463125	0.015622897	0.1965	5.0	9.327162981033325
2	-563.9348	131.07791	-444.40097	-785.37866	1000.0	-21.55894	1.4746044	10.83159	-21.943403	12000	3.015995e-08	1561.9641	-0.077082045	-294.4751	5.4966917	0.012236851	0.369	79.0	13.851498365402222
3	-501.2484	79.50218	-389.60425	-613.1478	1000.0	-26.895536	0.5845897	-13.604863	-26.980373	16000	2.9444694e-08	616.9845	-0.015230315	-98.2666	5.4506145	0.021189464	0.25475	4.0	18.136001110076904
4	-481.65546	123.39334	-353.18008	-683.7324	1000.0	-29.964306	1.239766	-2.3784285	-30.201626	20000	-1.2278557e-08	543.4184	-0.015279083	-64.1759	5.450716	0.017552601	0.25675	5.0	22.56613302230835
5	-500.54633	53.706417	-446.15338	-586.3645	1000.0	-32.640408	1.2928079	6.2976656	-32.865807	24000	-2.1338463e-08	569.9476	-0.04703749	-46.09027	5.41273	0.015922662	0.23475	23.0	26.923377990722656
6	-436.39844	27.557173	-408.0741	-476.8316	1000.0	-34.909897	1.6098694	12.1293	-35.1058	28000	2.7060509e-08	231.38985	-0.015644629	-8.014572	5.423118	0.023343392	0.23575	5.0	31.13333010673523
7	-485.52878	143.47365	-353.9347	-724.1547	1000.0	-35.966743	0.4050401	-24.211863	-36.064556	32000	-1.7285346e-08	595.4171	-0.013838311	-23.60315	5.4251738	0.019613568	0.29325	5.0	35.271974325180054
8	-399.15295	69.36568	-286.90414	-460.542	1000.0	-37.69976	0.59406817	-19.204866	-37.781734	36000	-1.2993812e-08	223.35828	-0.045559846	-4.2256165	5.444155	0.016005866	0.2445	21.0	39.37773513793945
9	-627.2913	173.85515	-495.975	-926.2057	1000.0	-37.148945	0.67569417	-22.661036	-37.31703	40000	2.2649765e-08	1727.291	-0.049341414	-161.7898	5.4061875	0.01525638	0.236	21.0	43.51547336578369
